2216606,1,INITIATED,1789017837627
2216606,2,VALIDATED,1789017838165
2216606,3,PROCESSED,1789017838824
2216607,1,INITIATED,1789017837622
2216607,2,VALIDATED,1789017838156
2216607,3,PROCESSED,1789017838735
2216608,1,INITIATED,1789017837622
2216608,2,VALIDATED,1789017838306
2216608,3,REJECTED,1789017838831
2216609,1,INITIATED,1789017837627
2216609,2,VALIDATED,1789017838163
2216609,3,PROCESSED,1789017838824
2216610,1,INITIATED,1789017837622
2216610,2,VALIDATED,1789017838301
2216610,3,PROCESSED,1789017838836
2216611,1,INITIATED,1789017837622
2216611,2,VALIDATED,1789017838156
2216611,3,PROCESSED,1789017838736
2216612,1,INITIATED,1789017837622
2216612,2,VALIDATED,1789017838162
2216612,3,REJECTED,1789017838819
2216613,1,INITIATED,1789017837627
2216613,2,VALIDATED,1789017838156
2216613,3,PROCESSED,1789017838721
2216614,1,INITIATED,1789017837627
2216614,2,VALIDATED,1789017838156
2216614,3,REJECTED,1789017838729
2216615,1,INITIATED,1789017837717
2216615,2,VALIDATED,1789017838300
2216615,3,PROCESSED,1789017838833
2216616,1,INITIATED,1789017837715
2216616,2,VALIDATED,1789017838301
2216616,3,REJECTED,1789017838831
2216617,1,INITIATED,1789017837716
2216617,2,VALIDATED,1789017838155
2216617,3,PROCESSED,1789017838733
2216618,1,INITIATED,1789017837715
2216618,2,VALIDATED,1789017838166
2216618,3,PROCESSED,1789017838824
2216619,1,INITIATED,1789017837717
2216619,2,VALIDATED,1789017838164
2216619,3,PROCESSED,1789017838827
2216620,1,INITIATED,1789017837716
2216620,2,VALIDATED,1789017838157
2216620,3,PROCESSED,1789017838736
2216621,1,INITIATED,1789017837716
2216621,2,VALIDATED,1789017838164
2216621,3,PROCESSED,1789017838824
2216622,1,INITIATED,1789017837716
2216622,2,VALIDATED,1789017838164
2216622,3,PROCESSED,1789017838823
2216623,1,INITIATED,1789017837717
2216623,2,VALIDATED,1789017838164
2216623,3,PROCESSED,1789017838823
2216624,1,INITIATED,1789017837718
2216624,2,VALIDATED,1789017838299
2216624,3,PROCESSED,1789017838831
2216625,1,INITIATED,1789017837732
2216625,2,VALIDATED,1789017838165
2216625,3,PROCESSED,1789017838825
2216626,1,INITIATED,1789017837731
2216626,2,VALIDATED,1789017838157
2216626,3,PROCESSED,1789017838734
2216627,1,INITIATED,1789017837732
2216627,2,VALIDATED,1789017838156
